year,month,day,prcp,tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
2017,8,29,10.35,29.1,22.92,26.01,432.85,187.65,0.49,3.43,3.46,89.2,2.51,2.02,1.97,0.38,1.42,41.06,109.06,212.61,496.68
2017,8,30,9.93,32.14,22.82,27.48,440.23,242.39,1.27,1.51,1.98,79.97,4.25,3.46,3.16,0.12,1.6,40.18,107.51,213.89,496.61
2017,8,31,0.15,32.48,24.19,28.34,434.39,307.94,1.18,0.28,1.27,74.72,4.61,3.71,3.4,0.13,1.58,38.71,105.66,214.6,496.54
2017,9,1,0.0,33.12,24.55,28.84,433.96,314.66,1.71,-0.43,1.77,69.61,4.13,3.34,3.12,0.01,1.92,36.24,103.89,214.94,496.46
2017,9,2,1.08,32.81,23.89,28.35,426.18,320.26,1.32,0.05,1.33,65.74,4.53,3.68,3.38,0.08,2.29,33.44,102.39,215.04,496.36
2017,9,3,4.99,33.83,24.17,29.0,431.99,324.27,1.33,0.06,1.57,64.05,4.48,3.74,3.54,0.91,2.2,30.67,101.15,215.0,496.31
2017,9,4,18.27,33.18,23.91,28.54,426.7,296.1,1.61,-0.7,1.76,79.4,3.8,3.17,3.03,1.05,1.08,30.57,100.16,214.97,496.25
2017,9,5,2.1,32.81,24.65,28.73,440.38,294.31,1.04,-0.99,1.46,73.64,4.15,3.46,3.33,0.31,1.42,30.64,99.26,214.9,496.16
2017,9,6,10.01,30.69,23.4,27.04,434.87,248.19,0.48,-0.92,1.07,82.65,3.63,3.16,3.1,0.25,1.49,32.01,98.47,214.85,496.13
2017,9,7,17.42,32.4,23.7,28.05,435.88,266.55,-0.58,0.33,0.7,82.88,3.29,2.86,2.77,1.11,1.27,33.57,97.72,214.78,496.11
2017,9,8,1.57,32.79,24.28,28.54,434.0,324.37,0.04,1.95,1.96,68.4,3.9,3.19,2.98,0.28,2.16,33.33,96.97,214.59,496.06
2017,9,9,0.7,33.38,24.66,29.02,435.96,315.46,-0.36,2.23,2.27,65.32,4.51,3.7,3.44,0.1,2.39,30.62,96.2,214.27,495.93
2017,9,10,0.0,33.27,24.47,28.87,439.79,338.9,-1.1,2.37,2.61,64.96,4.55,3.67,3.4,0.19,2.13,27.76,95.49,213.93,495.9
2017,9,11,0.0,33.34,24.61,28.98,433.42,286.25,-1.35,1.43,2.01,74.13,4.38,3.56,3.34,0.92,1.09,26.42,94.88,213.6,495.83
2017,9,12,0.0,33.4,24.6,29.0,435.42,308.66,-0.38,1.78,1.83,65.98,4.11,3.45,3.27,0.69,1.51,25.1,94.3,213.26,495.74
2017,9,13,0.36,32.34,24.21,28.28,444.11,331.68,0.17,0.94,1.02,70.61,3.68,2.98,2.84,0.65,1.38,23.96,93.73,212.88,495.67
2017,9,14,4.8,31.25,23.39,27.32,439.76,233.01,0.14,1.1,1.11,88.1,2.68,2.3,2.26,0.65,0.32,25.84,93.27,212.59,495.6
2017,9,15,4.64,31.43,23.02,27.22,428.81,221.57,1.2,0.47,1.3,85.51,3.89,3.27,3.14,0.2,1.12,28.51,92.88,212.44,495.6
2017,9,16,3.87,32.87,23.56,28.21,436.44,324.18,0.61,-0.29,0.71,73.13,3.97,3.38,3.23,0.36,1.34,29.59,92.41,212.16,495.55
2017,9,17,2.0,30.92,23.65,27.28,439.66,160.99,1.45,1.29,1.95,89.29,3.06,2.64,2.59,0.99,0.38,31.06,91.98,211.93,495.5
2017,9,18,3.03,30.61,22.82,26.72,432.5,143.83,2.4,1.1,2.64,84.86,3.02,2.35,2.24,0.19,0.95,32.29,91.66,211.78,495.46
2017,9,19,4.38,31.87,23.47,27.67,434.72,266.9,1.91,1.52,2.45,76.84,3.64,2.78,2.7,0.23,1.37,31.73,91.25,211.52,495.41
2017,9,20,0.0,30.24,23.81,27.02,440.91,270.7,1.3,2.28,2.63,83.12,2.48,1.77,1.74,1.11,0.85,30.92,90.79,211.19,495.32
2017,9,21,0.04,30.73,23.6,27.16,438.23,258.57,2.11,1.04,2.36,75.04,3.54,2.53,2.47,0.8,0.97,30.47,90.34,210.83,495.27
2017,9,22,0.0,31.48,23.41,27.44,428.42,298.29,1.14,-0.13,1.18,78.4,3.58,2.92,2.86,0.54,0.64,30.38,89.91,210.52,495.26
2017,9,23,0.0,32.71,23.23,27.97,423.44,323.47,0.18,-2.15,2.16,67.07,4.06,3.51,3.4,0.0,1.73,29.09,89.43,210.1,495.15
2017,9,24,0.0,33.59,23.46,28.52,437.55,303.15,0.05,-1.38,1.39,74.28,4.13,3.5,3.37,0.09,1.39,27.3,88.92,209.64,495.08
2017,9,25,0.4,32.99,23.96,28.48,430.91,294.08,0.63,-1.26,1.42,80.32,3.59,3.12,3.1,0.42,0.47,26.74,88.46,209.22,495.04
2017,9,26,24.93,33.27,22.9,28.08,437.42,303.81,-0.27,-0.74,0.81,74.39,4.13,3.38,3.29,0.11,0.96,26.42,88.01,208.82,494.91
2017,9,27,1.6,32.82,23.49,28.16,436.62,275.19,-0.53,-0.3,0.62,80.43,3.32,2.81,2.79,0.2,0.66,26.77,87.65,208.48,494.88
2017,9,28,24.18,31.95,23.6,27.78,441.21,243.97,-0.63,-0.34,0.76,86.8,2.87,2.54,2.53,0.66,0.44,28.21,87.34,208.23,494.88
2017,9,29,7.71,31.28,23.49,27.38,437.33,195.99,0.2,-0.51,0.57,82.73,3.03,2.58,2.56,0.25,0.41,31.29,87.06,208.02,494.8
2017,9,30,9.06,32.37,23.08,27.72,438.47,214.59,0.06,-0.22,0.24,82.19,3.34,2.89,2.87,0.11,0.56,32.47,86.79,207.79,494.79
2017,10,1,5.04,32.36,24.24,28.3,432.85,242.3,-0.2,0.21,0.32,82.93,3.33,2.76,2.74,0.24,0.5,33.3,86.54,207.56,494.76
2017,10,2,4.83,32.17,23.55,27.86,424.73,300.37,0.18,-0.67,0.71,78.19,3.3,2.94,2.93,0.24,0.81,34.54,86.35,207.32,494.72
2017,10,3,5.1,31.98,23.39,27.68,431.35,195.89,-0.1,-0.42,0.46,86.43,2.91,2.61,2.59,0.01,0.62,35.35,86.19,207.06,494.61
2017,10,4,0.25,31.53,23.48,27.51,431.89,270.75,-0.07,-0.97,0.99,81.0,3.14,2.72,2.71,0.19,0.49,34.96,86.03,206.79,494.59
2017,10,5,11.29,31.47,22.84,27.16,424.78,273.95,-0.58,0.77,0.98,79.27,3.07,2.7,2.69,0.01,1.13,35.77,85.87,206.52,494.57
2017,10,6,33.42,31.37,23.47,27.42,437.35,180.04,-0.6,-0.11,0.62,86.52,2.86,2.58,2.57,0.1,0.8,37.04,85.93,206.3,494.55
2017,10,7,7.92,31.49,23.38,27.44,429.77,204.1,-0.77,0.98,1.26,85.4,2.34,2.13,2.12,0.24,0.91,39.37,86.62,206.15,494.51
2017,10,8,22.63,31.46,23.15,27.3,437.0,283.05,-0.48,1.48,1.57,83.01,1.91,1.69,1.69,0.37,0.59,39.4,87.42,205.96,494.45
2017,10,9,1.9,31.58,23.91,27.74,425.21,256.36,-0.6,-0.01,0.81,86.0,2.94,2.57,2.56,0.31,0.55,39.51,87.92,205.76,494.4
2017,10,10,5.81,31.16,23.06,27.11,431.31,211.34,-1.01,0.72,1.24,82.66,2.87,2.56,2.56,0.0,0.98,39.47,88.55,205.56,494.38
2017,10,11,2.55,32.58,24.18,28.38,430.98,295.0,-0.54,0.39,0.68,80.67,3.12,2.76,2.75,0.26,0.36,38.41,88.8,205.29,494.31
2017,10,12,6.58,32.19,23.94,28.06,438.91,284.46,-0.54,-0.55,0.78,78.4,3.24,2.86,2.86,0.35,0.32,37.56,88.8,205.04,494.27
2017,10,13,10.37,32.32,23.44,27.88,425.75,263.03,-0.36,-0.29,0.53,81.94,3.23,2.92,2.91,0.16,0.64,37.88,88.73,204.77,494.25
2017,10,14,7.04,32.85,24.12,28.48,441.06,265.15,0.33,0.18,0.39,80.41,2.85,2.65,2.65,0.14,0.59,37.29,88.68,204.5,494.16
2017,10,15,7.39,33.11,23.88,28.49,419.96,264.8,0.4,-1.0,1.08,84.62,3.31,2.94,2.93,0.23,0.44,38.56,88.68,204.29,494.12
2017,10,16,0.47,33.37,23.19,28.28,402.73,308.77,0.15,-1.94,1.95,66.69,4.29,3.45,3.4,0.0,1.37,37.12,88.78,204.01,494.05
2017,10,17,0.0,34.16,22.46,28.31,393.98,310.32,0.19,-2.26,2.27,67.07,4.45,3.2,3.16,0.0,1.43,33.86,88.35,203.59,493.96
2017,10,18,0.0,31.9,21.27,26.58,389.5,310.77,0.28,-2.04,2.06,63.35,4.83,3.45,3.37,-0.0,1.2,30.94,87.8,203.15,493.9
2017,10,19,0.0,31.36,20.95,26.16,441.12,294.74,0.25,-1.79,1.82,68.8,3.86,2.99,2.92,0.28,1.05,28.42,87.25,202.72,493.77
2017,10,20,0.0,32.62,22.76,27.69,425.5,185.59,1.21,0.59,1.37,84.44,1.71,1.51,1.51,0.11,0.32,31.51,86.9,202.47,493.74
2017,10,21,0.68,32.96,23.08,28.02,424.58,274.66,1.73,0.85,1.94,67.05,3.02,2.34,2.28,0.02,0.72,30.9,86.53,202.19,493.7
2017,10,22,0.0,33.89,23.26,28.58,424.35,252.59,0.85,-0.02,0.91,73.01,3.22,2.79,2.78,0.54,0.6,28.91,86.06,201.77,493.57
2017,10,23,0.0,33.82,23.5,28.66,420.81,291.27,-0.51,-0.28,0.6,74.74,3.27,2.91,2.87,0.06,0.57,27.49,85.59,201.37,493.53
2017,10,24,0.63,33.06,22.16,27.61,411.77,292.87,-0.55,-0.24,0.61,74.04,3.56,3.04,2.99,0.13,0.69,26.33,85.14,200.98,493.39
2017,10,25,0.02,32.89,21.52,27.2,405.96,286.43,-0.88,0.08,0.89,71.36,3.6,3.0,2.91,0.07,0.88,24.88,84.68,200.56,493.36
2017,10,26,0.15,32.65,21.14,26.9,387.0,301.67,-0.87,0.46,1.03,59.94,3.28,2.83,2.73,0.0,0.7,23.25,84.22,200.11,493.26
2017,10,27,0.0,32.78,20.83,26.8,394.89,299.43,-0.79,-0.18,0.82,65.51,3.37,2.83,2.71,0.03,0.67,21.58,83.77,199.65,493.17
2017,10,28,0.0,32.62,21.22,26.92,382.21,290.77,0.31,-1.47,1.51,66.72,3.81,2.93,2.78,0.02,0.51,20.19,83.32,199.21,493.11
2017,10,29,0.0,32.11,20.28,26.2,380.61,299.27,-0.89,-1.05,1.38,61.79,3.68,2.96,2.81,0.02,0.64,19.01,82.86,198.74,493.0
2017,10,30,0.0,32.13,19.88,26.01,363.51,301.07,-0.62,-1.6,1.72,53.8,4.18,3.16,2.99,-0.0,0.7,17.73,82.41,198.26,492.92
2017,10,31,0.0,32.16,18.83,25.49,364.62,300.43,-0.93,-1.45,1.73,53.82,3.96,3.06,2.89,-0.0,0.43,16.53,81.97,197.78,492.8
2017,11,1,0.0,31.44,18.19,24.82,370.14,297.71,-0.45,-1.83,1.89,56.5,4.15,3.02,2.85,-0.0,0.49,15.47,81.54,197.32,492.74
2017,11,2,0.0,30.62,17.68,24.15,366.95,299.08,-0.42,-2.2,2.25,49.28,4.03,2.96,2.78,-0.0,0.56,14.49,81.11,196.84,492.63
2017,11,3,0.0,30.64,17.8,24.22,386.14,296.81,-1.03,-0.92,1.38,58.54,3.91,2.88,2.7,0.0,0.42,13.59,80.68,196.38,492.5
2017,11,4,0.0,30.74,17.59,24.16,398.38,288.7,-1.02,-1.39,1.74,52.65,4.15,2.99,2.79,0.0,0.41,12.79,80.27,195.91,492.43
2017,11,5,0.0,31.81,19.37,25.59,401.94,289.39,-1.13,-2.35,2.61,52.22,3.97,3.02,2.82,0.0,0.49,12.01,79.88,195.45,492.33
2017,11,6,0.0,32.03,18.71,25.37,378.63,288.18,-0.5,-2.14,2.22,51.59,3.98,2.96,2.76,0.0,0.35,11.26,79.51,195.0,492.25
2017,11,7,0.0,32.01,18.19,25.1,373.36,290.41,-0.38,-1.59,1.64,51.0,3.82,2.82,2.63,0.0,0.28,10.61,79.15,194.58,492.16
2017,11,8,0.0,31.83,18.61,25.22,376.74,281.83,-0.32,-1.58,1.63,47.94,3.59,2.61,2.43,0.01,0.34,10.01,78.8,194.16,492.06
2017,11,9,0.0,31.34,18.02,24.68,382.21,289.79,-0.07,-1.57,1.59,49.94,3.56,2.51,2.33,0.01,0.29,9.45,78.45,193.75,491.96
2017,11,10,0.0,30.71,17.57,24.14,357.89,290.99,-0.78,-2.23,2.38,45.77,3.93,2.76,2.56,0.0,0.25,8.96,78.09,193.31,491.9
2017,11,11,0.0,30.2,16.64,23.42,355.35,286.54,0.02,-2.29,2.29,45.56,4.05,2.7,2.51,0.0,0.21,8.52,77.71,192.87,491.8
2017,11,12,0.0,30.3,16.58,23.44,378.99,280.22,-0.18,-2.63,2.64,44.95,3.89,2.6,2.41,-0.0,0.22,8.12,77.34,192.41,491.7
2017,11,13,0.0,31.44,17.92,24.68,394.83,275.07,-0.17,-2.34,2.36,49.62,4.18,2.86,2.64,-0.0,0.2,7.73,76.97,191.95,491.59
2017,11,14,0.0,31.06,19.6,25.33,412.56,258.42,-0.89,-2.87,3.0,55.2,3.19,2.14,1.97,0.01,0.16,7.39,76.64,191.54,491.53
2017,11,15,0.0,32.16,20.65,26.4,403.89,254.12,-0.98,-3.45,3.59,61.3,4.29,2.77,2.55,0.17,0.14,7.18,76.32,191.15,491.4
2017,11,16,0.0,30.61,20.18,25.4,402.93,199.91,-0.06,-2.82,2.83,68.32,3.77,2.41,2.22,0.05,0.08,6.98,76.01,190.77,491.32
2017,11,17,0.0,31.02,20.73,25.88,399.03,209.14,-0.42,-1.73,1.8,69.17,3.34,2.38,2.2,0.03,0.08,6.77,75.71,190.38,491.27
2017,11,18,0.0,31.76,20.04,25.9,410.0,247.29,-0.36,-0.92,1.0,63.75,2.93,2.25,2.08,0.01,0.11,6.55,75.42,190.02,491.16
2017,11,19,0.0,31.76,21.02,26.39,417.95,259.64,0.21,-0.24,0.49,62.27,3.11,2.32,2.11,0.05,0.12,6.38,75.16,189.67,491.09
2017,11,20,0.0,32.44,21.02,26.73,410.97,264.92,0.25,-1.17,1.25,62.1,3.34,2.53,2.33,0.07,0.1,6.33,74.91,189.35,491.0
2017,11,21,0.0,32.15,21.0,26.58,414.37,266.07,-0.82,-0.1,0.93,61.29,3.22,2.42,2.2,0.26,0.09,6.17,74.67,189.02,490.95
2017,11,22,0.0,32.14,20.45,26.3,418.88,210.09,-0.26,0.73,0.8,63.82,3.41,2.63,2.54,0.21,0.09,5.97,74.42,188.66,490.88
2017,11,23,0.0,31.93,20.85,26.39,393.33,244.79,-0.25,-0.48,0.57,77.25,3.48,2.5,2.28,0.02,0.05,6.03,74.18,188.34,490.77
2017,11,24,0.0,31.42,21.32,26.37,371.83,254.19,-0.61,-2.13,2.23,56.61,3.34,2.31,2.08,0.0,0.09,6.0,73.92,188.02,490.73
2017,11,25,0.0,30.28,18.1,24.19,354.3,274.35,-0.39,-1.2,1.28,54.52,3.55,2.53,2.31,0.0,0.07,5.79,73.66,187.64,490.63
2017,11,26,0.0,30.87,16.3,23.58,349.93,275.58,-0.25,-1.9,1.93,49.77,3.52,2.55,2.27,0.0,0.07,5.6,73.4,187.28,490.56
2017,11,27,0.0,30.64,15.45,23.04,338.95,274.75,0.09,-1.82,1.84,48.45,3.63,2.5,2.23,0.0,0.06,5.42,73.14,186.93,490.46
2017,11,28,0.0,31.11,14.78,22.94,337.86,277.2,-0.53,-0.15,0.55,50.24,3.46,2.47,2.18,0.0,0.06,5.25,72.88,186.58,490.39
2017,11,29,0.0,30.11,15.39,22.75,348.99,275.02,-0.55,-0.72,0.95,54.34,3.41,2.5,2.18,-0.0,0.05,5.09,72.63,186.23,490.31
2017,11,30,0.0,30.36,15.58,22.97,349.96,274.05,-1.31,-0.65,1.47,55.67,3.34,2.49,2.16,0.0,0.05,4.94,72.38,185.89,490.18
2017,12,1,0.0,29.51,16.05,22.78,341.61,274.02,-0.86,-1.01,1.39,54.39,3.44,2.5,2.13,-0.0,0.06,4.8,72.13,185.55,490.13
2017,12,2,0.0,29.16,15.16,22.16,344.06,272.69,-0.61,-0.64,0.91,58.49,3.26,2.39,2.04,-0.0,0.04,4.67,71.89,185.21,490.04
2017,12,3,0.0,29.44,15.24,22.34,344.85,273.24,-0.78,-0.74,1.14,61.34,3.26,2.46,2.07,-0.0,0.04,4.55,71.65,184.87,489.99
2017,12,4,0.0,29.19,14.97,22.08,358.99,268.45,-0.51,0.12,0.53,57.81,3.14,2.43,2.02,0.0,0.04,4.43,71.42,184.54,489.87
2017,12,5,0.0,28.95,16.29,22.62,366.21,264.07,-1.33,1.86,2.32,51.17,3.38,2.5,2.06,-0.0,0.04,4.32,71.18,184.19,489.8
2017,12,6,0.0,30.28,17.06,23.67,365.34,253.39,-0.6,0.41,0.73,59.67,3.23,2.52,2.05,0.0,0.04,4.22,70.96,183.87,489.74
2017,12,7,0.0,30.68,16.5,23.59,353.72,266.05,-0.35,-1.55,1.59,44.17,3.63,2.52,2.04,0.0,0.05,4.11,70.75,183.56,489.69
2017,12,8,0.0,30.99,15.91,23.45,372.92,266.82,-0.78,-3.01,3.11,42.74,4.13,2.51,1.99,0.0,0.06,4.0,70.52,183.22,489.56
2017,12,9,0.0,31.25,16.42,23.84,354.7,265.79,-0.5,-3.06,3.1,44.21,4.17,2.49,1.95,0.0,0.05,3.9,70.29,182.88,489.49
2017,12,10,0.0,30.27,14.63,22.45,340.31,270.89,-0.23,-2.27,2.3,36.1,3.99,2.34,1.88,-0.0,0.05,3.79,70.08,182.56,489.4
2017,12,11,0.0,30.93,13.73,22.33,347.15,267.03,0.05,-0.86,0.88,46.57,3.56,2.36,1.81,-0.0,0.04,3.69,69.87,182.24,489.33
2017,12,12,0.0,30.69,14.7,22.7,369.76,263.77,-0.13,0.61,0.66,63.07,3.24,2.44,1.9,-0.01,0.02,3.6,69.69,181.96,489.22
2017,12,13,0.0,31.11,16.28,23.7,372.69,257.94,-1.09,0.29,1.17,64.03,3.44,2.46,1.85,-0.01,0.02,3.53,69.52,181.69,489.17
2017,12,14,0.0,30.94,17.2,24.07,374.81,262.2,-0.41,0.21,0.66,61.91,3.28,2.48,1.85,-0.03,0.04,3.46,69.35,181.42,489.12
2017,12,15,0.0,30.22,17.24,23.73,362.48,263.71,-0.45,0.19,0.51,57.06,3.03,2.31,1.78,0.0,0.04,3.39,69.18,181.14,489.01
2017,12,16,0.0,30.45,15.75,23.1,355.47,263.6,-0.76,-0.47,0.94,52.21,3.06,2.22,1.61,0.0,0.04,3.31,69.0,180.85,488.93
2017,12,17,0.0,30.15,15.15,22.65,354.64,265.19,-1.2,-1.7,2.08,45.04,3.51,2.4,1.79,0.0,0.05,3.24,68.82,180.57,488.87
2017,12,18,0.0,29.45,15.44,22.44,348.89,265.83,-0.53,-2.04,2.11,46.49,3.68,2.4,1.7,-0.0,0.05,3.17,68.62,180.27,488.79
2017,12,19,0.0,29.04,13.11,21.08,315.49,267.69,-0.05,-1.3,1.33,38.54,3.61,2.31,1.68,-0.0,0.05,3.1,68.43,179.97,488.69
2017,12,20,0.0,29.56,11.73,20.64,327.36,270.69,-0.17,-0.54,0.62,47.45,3.25,2.31,1.6,-0.0,0.05,3.04,68.25,179.67,488.61
2017,12,21,0.0,29.63,12.67,21.15,336.78,265.4,0.12,-0.68,0.74,50.65,3.36,2.35,1.6,-0.0,0.06,2.98,68.07,179.39,488.57
2017,12,22,0.0,29.7,13.49,21.6,341.73,265.76,0.12,-1.23,1.26,49.87,3.37,2.36,1.59,-0.0,0.05,2.92,67.9,179.11,488.49
2017,12,23,0.0,29.71,14.04,21.88,344.34,266.42,-0.26,-0.5,0.61,54.47,3.26,2.4,1.61,-0.0,0.06,2.87,67.73,178.83,488.39
2017,12,24,0.0,29.83,14.34,22.08,349.5,264.62,-0.24,-0.28,0.42,61.32,3.11,2.43,1.65,0.0,0.05,2.82,67.57,178.57,488.35
2017,12,25,0.0,30.04,14.73,22.38,346.72,267.25,-0.12,-0.95,1.0,55.26,3.4,2.41,1.58,-0.0,0.07,2.78,67.42,178.31,488.26
2017,12,26,0.0,29.68,14.88,22.28,340.73,268.38,-0.31,-1.86,1.89,43.79,3.93,2.35,1.49,0.0,0.08,2.73,67.26,178.05,488.19
2017,12,27,0.0,29.51,12.46,20.98,331.72,268.39,-0.17,-1.1,1.13,42.81,3.49,2.31,1.47,0.0,0.08,2.68,67.1,177.78,488.08
2017,12,28,0.0,29.67,11.63,20.65,321.87,272.26,-0.63,-0.52,0.93,40.72,3.27,2.34,1.44,-0.0,0.08,2.64,66.93,177.5,488.04
2017,12,29,0.0,29.97,11.82,20.9,330.25,269.95,-0.9,-0.42,1.01,54.08,3.18,2.37,1.46,-0.0,0.08,2.6,66.78,177.24,487.95
2017,12,30,0.0,29.73,12.62,21.18,338.2,267.38,-0.24,-1.03,1.11,49.33,3.34,2.38,1.42,-0.0,0.09,2.57,66.63,176.98,487.89
2017,12,31,0.0,30.18,12.84,21.51,353.66,264.41,0.13,-0.34,0.44,42.12,3.49,2.46,1.44,-0.0,0.08,2.53,66.48,176.71,487.78
2018,1,1,0.0,30.35,14.66,22.51,354.86,268.56,0.45,-1.1,1.28,46.95,3.95,2.45,1.41,0.0,0.3,7.72,66.9,158.38,626.83
2018,1,2,0.0,29.91,14.9,22.4,355.43,260.6,-0.5,-1.18,1.31,47.41,3.77,2.38,1.35,0.01,0.28,7.4,66.74,158.28,626.26
2018,1,3,0.0,29.39,14.65,22.02,343.75,270.41,-1.0,-0.72,1.24,52.28,3.81,2.38,1.4,0.0,0.27,7.11,66.58,158.19,625.69
2018,1,4,0.0,29.31,13.02,21.16,336.57,269.98,-1.23,-0.9,1.53,50.83,4.09,2.39,1.31,0.0,0.23,6.85,66.42,158.08,625.14
2018,1,5,0.0,29.1,12.41,20.76,327.54,273.51,-1.19,-1.06,1.62,46.39,3.96,2.39,1.39,0.0,0.3,6.62,66.26,157.99,624.57
2018,1,6,0.0,29.18,12.19,20.68,333.21,273.5,-1.57,-0.18,1.6,47.11,3.58,2.42,1.29,-0.0,0.21,6.39,66.11,157.89,624.06
2018,1,7,0.0,29.13,13.06,21.1,346.02,271.63,-1.07,0.1,1.09,54.56,3.5,2.21,1.15,-0.0,0.25,6.19,65.96,157.78,623.46
2018,1,8,0.0,28.59,13.64,21.12,338.05,272.25,-0.88,-0.51,1.04,56.38,3.42,2.37,1.22,-0.0,0.24,5.99,65.81,157.67,622.91
2018,1,9,0.0,28.47,13.3,20.88,354.28,270.33,-0.9,-0.77,1.2,52.25,3.46,2.51,1.27,-0.0,0.24,5.81,65.67,157.57,622.42
2018,1,10,0.0,29.67,13.97,21.82,364.55,266.83,-0.11,-0.72,0.78,60.09,3.69,2.57,1.39,0.0,0.29,5.62,65.53,157.48,621.84
2018,1,11,0.0,30.66,14.58,22.62,363.42,268.54,-0.01,-1.63,1.65,45.25,3.94,2.6,1.27,0.0,0.32,5.43,65.4,157.39,621.27
2018,1,12,0.0,31.78,15.4,23.59,372.39,236.98,-0.75,-1.16,1.4,54.16,4.04,2.6,1.3,0.0,0.28,5.25,65.26,157.28,620.76
2018,1,13,0.0,31.61,16.08,23.84,366.66,272.48,-0.53,-1.69,1.78,43.03,4.47,2.63,1.39,0.0,0.31,5.08,65.12,157.19,620.18
2018,1,14,0.0,31.22,16.38,23.8,400.02,268.79,-1.05,0.1,1.06,51.52,3.64,2.68,1.25,-0.0,0.23,4.9,65.0,157.09,619.63
2018,1,15,0.0,31.26,18.0,24.63,379.89,224.01,-0.77,0.14,0.81,53.49,3.72,2.5,1.19,-0.0,0.28,4.75,64.89,157.01,619.08
2018,1,16,0.0,31.09,16.33,23.71,350.85,280.82,-0.98,-1.16,1.53,44.8,4.35,2.62,1.18,0.0,0.32,4.59,64.77,156.91,618.51
2018,1,17,0.0,30.94,14.91,22.92,351.37,279.92,-1.0,-0.14,1.05,53.62,4.0,2.62,1.28,-0.0,0.28,4.45,64.65,156.83,618.0
2018,1,18,0.0,30.34,14.71,22.52,340.6,283.18,-0.98,-1.13,1.51,48.45,3.86,2.6,1.13,-0.0,0.3,4.32,64.54,156.74,617.46
2018,1,19,0.0,30.47,13.6,22.04,333.05,283.7,-0.4,-0.47,0.63,49.24,3.84,2.6,1.11,0.0,0.3,4.2,64.43,156.65,616.95
2018,1,20,0.0,30.01,13.05,21.53,336.09,287.14,-0.62,-0.54,0.85,50.86,3.84,2.61,1.09,-0.0,0.3,4.09,64.31,156.57,616.39
2018,1,21,0.0,30.06,13.29,21.67,338.95,288.06,-0.64,-0.58,0.91,50.37,3.59,2.63,1.26,-0.0,0.27,3.98,64.2,156.49,615.91
2018,1,22,0.0,30.03,13.72,21.88,349.23,285.28,-0.95,1.14,1.49,50.78,3.64,2.66,1.16,-0.0,0.26,3.88,64.1,156.4,615.38
2018,1,23,0.0,30.25,15.1,22.68,380.59,282.9,-1.17,1.49,1.91,48.51,3.67,2.71,1.09,-0.0,0.27,3.78,63.99,156.32,614.87
2018,1,24,0.0,30.65,15.28,22.96,369.62,246.53,0.47,0.44,0.74,65.25,3.77,2.64,1.09,0.0,0.27,3.7,63.88,156.23,614.33
2018,1,25,0.0,30.49,15.01,22.75,345.29,286.15,0.19,-1.48,1.54,46.17,4.38,2.68,1.03,0.0,0.37,3.61,63.77,156.15,613.79
2018,1,26,0.0,30.37,13.56,21.96,327.7,292.08,-0.22,-1.34,1.4,36.85,4.33,2.63,1.18,0.0,0.37,3.51,63.67,156.06,613.29
2018,1,27,0.0,30.2,14.38,22.29,337.94,290.51,-0.73,-0.56,0.95,48.54,4.11,2.64,1.01,-0.0,0.33,3.42,63.58,155.98,612.8
2018,1,28,0.0,30.41,15.0,22.7,342.19,292.81,-0.58,-0.49,0.79,51.55,4.01,2.69,0.98,-0.0,0.36,3.34,63.48,155.89,612.3
2018,1,29,0.0,30.39,15.2,22.8,335.3,295.19,-0.01,-0.76,0.78,50.22,3.95,2.74,1.0,-0.0,0.37,3.26,63.39,155.82,611.79
2018,1,30,0.0,30.69,13.85,22.27,327.28,299.1,-0.19,-1.29,1.33,39.11,4.12,2.71,0.94,-0.0,0.39,3.18,63.3,155.74,611.3
2018,1,31,0.0,32.2,13.24,22.72,328.86,303.29,0.12,-1.74,1.8,33.71,4.62,2.76,0.94,0.0,0.4,3.11,63.2,155.65,610.75
2018,2,1,0.0,32.88,13.19,23.04,327.32,305.33,-0.81,-1.42,1.72,38.59,4.93,2.81,0.98,-0.0,0.37,3.03,63.1,155.58,610.24
2018,2,2,0.0,32.94,13.12,23.03,329.15,308.17,-0.8,-0.33,0.97,35.48,4.4,2.82,0.92,-0.0,0.34,2.95,63.02,155.51,609.74
2018,2,3,0.0,32.55,14.35,23.45,342.02,303.07,-0.79,2.46,2.61,33.54,4.61,2.86,1.14,-0.0,0.37,2.87,62.93,155.44,609.2
2018,2,4,0.0,32.44,14.61,23.52,346.24,303.17,-1.06,1.79,2.11,36.73,4.65,2.87,0.92,-0.0,0.35,2.81,62.85,155.35,608.7
2018,2,5,0.0,31.8,14.95,23.38,350.57,281.31,-1.03,1.89,2.16,31.91,4.33,2.76,0.85,-0.0,0.39,2.74,62.77,155.29,608.15
2018,2,6,0.0,31.61,15.02,23.32,374.44,268.54,-1.07,-0.08,1.09,47.27,4.15,2.88,0.88,0.03,0.4,2.69,62.69,155.21,607.67
